lot_id,date,wafer_slot,step,meas_tool,site_id,field_x,field_y,site_in_field,wafer_x_mm,wafer_y_mm,r_norm,pattern_density,cd_nm
L0285,2026-04-20,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,110.281
L0285,2026-04-20,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,106.407
L0285,2026-04-20,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,111.072
L0285,2026-04-20,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,109.731
L0285,2026-04-20,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,111.952
L0285,2026-04-20,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,110.657
L0285,2026-04-20,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,109.085
L0285,2026-04-20,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,109.524
L0285,2026-04-20,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,106.904
L0285,2026-04-20,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,110.802
L0285,2026-04-20,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,111.457
L0285,2026-04-20,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,108.031
L0285,2026-04-20,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,111.259
L0285,2026-04-20,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,108.085
L0285,2026-04-20,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,111.866
L0285,2026-04-20,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,110.228
L0285,2026-04-20,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,112.946
L0285,2026-04-20,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,114.066
L0285,2026-04-20,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,108.944
L0285,2026-04-20,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,110.673
L0285,2026-04-20,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,111.889
L0285,2026-04-20,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,111.266
L0285,2026-04-20,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,109.399
L0285,2026-04-20,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,111.446
L0285,2026-04-20,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,108.898
L0285,2026-04-20,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,110.668
L0285,2026-04-20,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,110.763
L0285,2026-04-20,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,109.26
L0285,2026-04-20,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,110.702
L0285,2026-04-20,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,109.925
L0287,2026-04-20,13,ACI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,112.232
L0287,2026-04-20,13,ACI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,112.96
L0287,2026-04-20,13,ACI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,111.736
L0287,2026-04-20,13,ACI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,114.713
L0287,2026-04-20,13,ACI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,112.049
L0287,2026-04-20,13,ACI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,115.042
L0287,2026-04-20,13,ACI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,114.245
L0287,2026-04-20,13,ACI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,111.901
L0287,2026-04-20,13,ACI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,113.078
L0287,2026-04-20,13,ACI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,112.717
L0287,2026-04-20,13,ACI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,112.556
L0287,2026-04-20,13,ACI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,113.623
L0287,2026-04-20,13,ACI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,111.659
L0287,2026-04-20,13,ACI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,114.529
L0287,2026-04-20,13,ACI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,112.514
L0287,2026-04-20,13,ACI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,115.023
L0287,2026-04-20,13,ACI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,114.128
L0287,2026-04-20,13,ACI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,111.424
L0287,2026-04-20,13,ACI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,113.378
L0287,2026-04-20,13,ACI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,112.658
L0287,2026-04-20,13,ACI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,113.977
L0287,2026-04-20,13,ACI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,113.55
L0287,2026-04-20,13,ACI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,112.382
L0287,2026-04-20,13,ACI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,114.291
L0287,2026-04-20,13,ACI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,112.232
L0287,2026-04-20,13,ACI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,116.243
L0287,2026-04-20,13,ACI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,113.482
L0287,2026-04-20,13,ACI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,116.824
L0287,2026-04-20,13,ACI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,115.389
L0287,2026-04-20,13,ACI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,112.176
L0287,2026-04-20,13,ACI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,114.137
L0287,2026-04-20,13,ACI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,113.176
L0287,2026-04-20,13,ACI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,113.682
L0287,2026-04-20,13,ACI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,111.206
L0287,2026-04-20,13,ACI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,115.106
L0287,2026-04-20,13,ACI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,112.693
L0287,2026-04-20,13,ACI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,115.283
L0287,2026-04-20,13,ACI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,115.266
L0287,2026-04-20,13,ACI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,112.446
L0287,2026-04-20,13,ACI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,113.991
L0287,2026-04-20,13,ACI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,114.013
L0289,2026-04-21,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,113.773
L0289,2026-04-21,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,109.206
L0289,2026-04-21,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,111.88
L0289,2026-04-21,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,111.451
L0289,2026-04-21,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,110.707
L0289,2026-04-21,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,112.06
L0289,2026-04-21,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,110.481
L0289,2026-04-21,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,110.744
L0289,2026-04-21,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,111.204
L0289,2026-04-21,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,113.088
L0289,2026-04-21,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,111.355
L0289,2026-04-21,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,109.022
L0289,2026-04-21,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,111.652
L0289,2026-04-21,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,109.51
L0289,2026-04-21,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,111.614
L0289,2026-04-21,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,111.385
L0289,2026-04-21,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,109.804
L0289,2026-04-21,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,112.354
L0289,2026-04-21,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,111.034
L0289,2026-04-21,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,110.236
L0289,2026-04-21,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,109.788
L0289,2026-04-21,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,110.203
L0289,2026-04-21,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,111.964
L0289,2026-04-21,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,109.854
L0289,2026-04-21,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,114.442
L0289,2026-04-21,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,112.368
L0289,2026-04-21,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,110.42
L0289,2026-04-21,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,108.226
L0289,2026-04-21,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,111.354
L0289,2026-04-21,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,111.625
L0289,2026-04-21,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,113.217
L0289,2026-04-21,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,113.495
L0289,2026-04-21,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,109.718
L0289,2026-04-21,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,113.18
L0289,2026-04-21,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,109.725
L0289,2026-04-21,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,112.955
L0289,2026-04-21,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,113.168
L0289,2026-04-21,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,109.005
L0289,2026-04-21,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,111.764
L0289,2026-04-21,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,109.028
L0289,2026-04-21,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,113.811
L0291,2026-04-21,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,112.132
L0291,2026-04-21,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,107.284
L0291,2026-04-21,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,110.217
L0291,2026-04-21,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,109.647
L0291,2026-04-21,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,111.308
L0291,2026-04-21,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,109.663
L0291,2026-04-21,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,108.21
L0291,2026-04-21,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,111.522
L0291,2026-04-21,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,110.137
L0291,2026-04-21,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,110.923
L0291,2026-04-21,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,109.565
L0291,2026-04-21,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,108.245
L0291,2026-04-21,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,110.678
L0291,2026-04-21,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,109.693
L0291,2026-04-21,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,112.112
L0291,2026-04-21,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,111.056
L0291,2026-04-21,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,108.172
L0291,2026-04-21,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,110.268
L0291,2026-04-21,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,108.612
L0291,2026-04-21,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,111.096
L0291,2026-04-21,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,110.855
L0291,2026-04-21,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,106.863
L0291,2026-04-21,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,111.321
L0291,2026-04-21,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,109.52
L0291,2026-04-21,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,111.401
L0291,2026-04-21,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,111.497
L0291,2026-04-21,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,107.053
L0291,2026-04-21,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,109.475
L0291,2026-04-21,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,110.905
L0291,2026-04-21,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,111.187
L0291,2026-04-21,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,111.993
L0291,2026-04-21,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,110.697
L0291,2026-04-21,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,107.743
L0291,2026-04-21,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,110.009
L0291,2026-04-21,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,108.812
L0291,2026-04-21,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,111.763
L0291,2026-04-21,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,110.118
L0291,2026-04-21,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,106.612
L0291,2026-04-21,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,111.345
L0291,2026-04-21,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,110.826
L0291,2026-04-21,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,112.556
L0293,2026-04-21,13,ACI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,114.162
L0293,2026-04-21,13,ACI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,114.506
L0293,2026-04-21,13,ACI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,112.217
L0293,2026-04-21,13,ACI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,113.16
L0293,2026-04-21,13,ACI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,112.592
L0293,2026-04-21,13,ACI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,113.897
L0293,2026-04-21,13,ACI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,114.957
L0293,2026-04-21,13,ACI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,112.428
L0293,2026-04-21,13,ACI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,114.496
L0293,2026-04-21,13,ACI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,112.187
L0293,2026-04-21,13,ACI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,113.718
L0293,2026-04-21,13,ACI,CDSEM-B,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,114.778
L0293,2026-04-21,13,ACI,CDSEM-B,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,111.56
L0293,2026-04-21,13,ACI,CDSEM-B,S13,-2,0,3,-61.1,11.55,0.4145,0.58,113.845
L0293,2026-04-21,13,ACI,CDSEM-B,S14,-2,0,4,-42.9,11.55,0.2962,0.42,112.463
L0293,2026-04-21,13,ACI,CDSEM-B,S15,0,2,0,0.0,66.0,0.44,0.447,113.365
L0293,2026-04-21,13,ACI,CDSEM-B,S16,0,2,1,-9.1,54.45,0.368,0.473,114.533
L0293,2026-04-21,13,ACI,CDSEM-B,S17,0,2,2,9.1,54.45,0.368,0.5,112.406
L0293,2026-04-21,13,ACI,CDSEM-B,S18,0,2,3,-9.1,77.55,0.5205,0.527,113.919
L0293,2026-04-21,13,ACI,CDSEM-B,S19,0,2,4,9.1,77.55,0.5205,0.553,114.172
L0293,2026-04-21,13,ACI,CDSEM-B,S20,0,-2,0,0.0,-66.0,0.44,0.58,114.297
L0293,2026-04-21,13,ACI,CDSEM-B,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,112.98
L0293,2026-04-21,13,ACI,CDSEM-B,S22,0,-2,2,9.1,-77.55,0.5205,0.447,112.115
L0293,2026-04-21,13,ACI,CDSEM-B,S23,0,-2,3,-9.1,-54.45,0.368,0.473,115.107
L0293,2026-04-21,13,ACI,CDSEM-B,S24,0,-2,4,9.1,-54.45,0.368,0.5,114.157
L0293,2026-04-21,13,ACI,CDSEM-B,S25,5,0,0,130.0,0.0,0.8667,0.527,113.723
L0293,2026-04-21,13,ACI,CDSEM-B,S26,5,0,1,120.9,-11.55,0.8097,0.553,113.554
L0293,2026-04-21,13,ACI,CDSEM-B,S27,5,0,3,120.9,11.55,0.8097,0.42,115.652
L0293,2026-04-21,13,ACI,CDSEM-B,S28,-5,0,0,-130.0,0.0,0.8667,0.473,114.612
L0293,2026-04-21,13,ACI,CDSEM-B,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,112.963
L0293,2026-04-21,13,ACI,CDSEM-B,S30,-5,0,4,-120.9,11.55,0.8097,0.58,113.503
L0293,2026-04-21,13,ACI,CDSEM-B,S31,2,-3,0,52.0,-99.0,0.7455,0.42,114.516
L0293,2026-04-21,13,ACI,CDSEM-B,S32,2,-3,1,42.9,-110.55,0.7905,0.447,114.897
L0293,2026-04-21,13,ACI,CDSEM-B,S33,2,-3,2,61.1,-110.55,0.8421,0.473,110.671
L0293,2026-04-21,13,ACI,CDSEM-B,S34,2,-3,3,42.9,-87.45,0.6494,0.5,114.473
L0293,2026-04-21,13,ACI,CDSEM-B,S35,2,-3,4,61.1,-87.45,0.7112,0.527,115.928
L0293,2026-04-21,13,ACI,CDSEM-B,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,113.842
L0293,2026-04-21,13,ACI,CDSEM-B,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,113.569
L0293,2026-04-21,13,ACI,CDSEM-B,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,112.942
L0293,2026-04-21,13,ACI,CDSEM-B,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,114.211
L0293,2026-04-21,13,ACI,CDSEM-B,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,112.843
L0295,2026-04-21,13,ACI,CDSEM-A,S00,0,0,0,0.0,0.0,0.0,0.42,111.862
L0295,2026-04-21,13,ACI,CDSEM-A,S01,0,0,1,-9.1,-11.55,0.098,0.447,110.499
L0295,2026-04-21,13,ACI,CDSEM-A,S02,0,0,2,9.1,-11.55,0.098,0.473,113.968
L0295,2026-04-21,13,ACI,CDSEM-A,S03,0,0,3,-9.1,11.55,0.098,0.5,110.274
L0295,2026-04-21,13,ACI,CDSEM-A,S04,0,0,4,9.1,11.55,0.098,0.527,111.451
L0295,2026-04-21,13,ACI,CDSEM-A,S05,2,0,0,52.0,0.0,0.3467,0.553,111.417
L0295,2026-04-21,13,ACI,CDSEM-A,S06,2,0,1,42.9,-11.55,0.2962,0.58,108.481
L0295,2026-04-21,13,ACI,CDSEM-A,S07,2,0,2,61.1,-11.55,0.4145,0.42,111.293
L0295,2026-04-21,13,ACI,CDSEM-A,S08,2,0,3,42.9,11.55,0.2962,0.447,108.614
L0295,2026-04-21,13,ACI,CDSEM-A,S09,2,0,4,61.1,11.55,0.4145,0.473,113.896
L0295,2026-04-21,13,ACI,CDSEM-A,S10,-2,0,0,-52.0,0.0,0.3467,0.5,112.313
L0295,2026-04-21,13,ACI,CDSEM-A,S11,-2,0,1,-61.1,-11.55,0.4145,0.527,108.954
L0295,2026-04-21,13,ACI,CDSEM-A,S12,-2,0,2,-42.9,-11.55,0.2962,0.553,111.834
L0295,2026-04-21,13,ACI,CDSEM-A,S13,-2,0,3,-61.1,11.55,0.4145,0.58,109.669
L0295,2026-04-21,13,ACI,CDSEM-A,S14,-2,0,4,-42.9,11.55,0.2962,0.42,112.77
L0295,2026-04-21,13,ACI,CDSEM-A,S15,0,2,0,0.0,66.0,0.44,0.447,109.27
L0295,2026-04-21,13,ACI,CDSEM-A,S16,0,2,1,-9.1,54.45,0.368,0.473,109.047
L0295,2026-04-21,13,ACI,CDSEM-A,S17,0,2,2,9.1,54.45,0.368,0.5,112.599
L0295,2026-04-21,13,ACI,CDSEM-A,S18,0,2,3,-9.1,77.55,0.5205,0.527,109.644
L0295,2026-04-21,13,ACI,CDSEM-A,S19,0,2,4,9.1,77.55,0.5205,0.553,113.563
L0295,2026-04-21,13,ACI,CDSEM-A,S20,0,-2,0,0.0,-66.0,0.44,0.58,111.781
L0295,2026-04-21,13,ACI,CDSEM-A,S21,0,-2,1,-9.1,-77.55,0.5205,0.42,107.43
L0295,2026-04-21,13,ACI,CDSEM-A,S22,0,-2,2,9.1,-77.55,0.5205,0.447,112.129
L0295,2026-04-21,13,ACI,CDSEM-A,S23,0,-2,3,-9.1,-54.45,0.368,0.473,108.98
L0295,2026-04-21,13,ACI,CDSEM-A,S24,0,-2,4,9.1,-54.45,0.368,0.5,111.304
L0295,2026-04-21,13,ACI,CDSEM-A,S25,5,0,0,130.0,0.0,0.8667,0.527,112.024
L0295,2026-04-21,13,ACI,CDSEM-A,S26,5,0,1,120.9,-11.55,0.8097,0.553,109.783
L0295,2026-04-21,13,ACI,CDSEM-A,S27,5,0,3,120.9,11.55,0.8097,0.42,110.89
L0295,2026-04-21,13,ACI,CDSEM-A,S28,-5,0,0,-130.0,0.0,0.8667,0.473,111.324
L0295,2026-04-21,13,ACI,CDSEM-A,S29,-5,0,2,-120.9,-11.55,0.8097,0.527,111.961
L0295,2026-04-21,13,ACI,CDSEM-A,S30,-5,0,4,-120.9,11.55,0.8097,0.58,113.448
L0295,2026-04-21,13,ACI,CDSEM-A,S31,2,-3,0,52.0,-99.0,0.7455,0.42,110.558
L0295,2026-04-21,13,ACI,CDSEM-A,S32,2,-3,1,42.9,-110.55,0.7905,0.447,107.806
L0295,2026-04-21,13,ACI,CDSEM-A,S33,2,-3,2,61.1,-110.55,0.8421,0.473,110.519
L0295,2026-04-21,13,ACI,CDSEM-A,S34,2,-3,3,42.9,-87.45,0.6494,0.5,111.328
L0295,2026-04-21,13,ACI,CDSEM-A,S35,2,-3,4,61.1,-87.45,0.7112,0.527,112.551
L0295,2026-04-21,13,ACI,CDSEM-A,S36,-2,-3,0,-52.0,-99.0,0.7455,0.553,113.892
L0295,2026-04-21,13,ACI,CDSEM-A,S37,-2,-3,1,-61.1,-110.55,0.8421,0.58,109.61
L0295,2026-04-21,13,ACI,CDSEM-A,S38,-2,-3,2,-42.9,-110.55,0.7905,0.42,110.804
L0295,2026-04-21,13,ACI,CDSEM-A,S39,-2,-3,3,-61.1,-87.45,0.7112,0.447,110.533
L0295,2026-04-21,13,ACI,CDSEM-A,S40,-2,-3,4,-42.9,-87.45,0.6494,0.473,112.409
L0297,2026-04-22,13,ACI,CDSEM-B,S00,0,0,0,0.0,0.0,0.0,0.42,115.751
L0297,2026-04-22,13,ACI,CDSEM-B,S01,0,0,1,-9.1,-11.55,0.098,0.447,112.182
L0297,2026-04-22,13,ACI,CDSEM-B,S02,0,0,2,9.1,-11.55,0.098,0.473,114.818
L0297,2026-04-22,13,ACI,CDSEM-B,S03,0,0,3,-9.1,11.55,0.098,0.5,112.481
L0297,2026-04-22,13,ACI,CDSEM-B,S04,0,0,4,9.1,11.55,0.098,0.527,114.868
L0297,2026-04-22,13,ACI,CDSEM-B,S05,2,0,0,52.0,0.0,0.3467,0.553,114.342
L0297,2026-04-22,13,ACI,CDSEM-B,S06,2,0,1,42.9,-11.55,0.2962,0.58,112.017
L0297,2026-04-22,13,ACI,CDSEM-B,S07,2,0,2,61.1,-11.55,0.4145,0.42,115.344
L0297,2026-04-22,13,ACI,CDSEM-B,S08,2,0,3,42.9,11.55,0.2962,0.447,112.877
L0297,2026-04-22,13,ACI,CDSEM-B,S09,2,0,4,61.1,11.55,0.4145,0.473,116.021
L0297,2026-04-22,13,ACI,CDSEM-B,S10,-2,0,0,-52.0,0.0,0.3467,0.5,114.625
